"Sample","Codec","Original size (KB)","Compressed size (KB)","Bitrate (Kbit/s)","Rate","MOS-LQO speech","MOS-LQO audio","MSE","AVG Absolute Error"
"13_frenchhorn",".opus","750.90234375","153.4716796875","128","4.89277464923165","4.9912","4.72854","0.16444547768090162","0.00011949400550824737"
"13_frenchhorn",".m4a","750.90234375","19.7109375","16","38.09571938168847","4.27888","4.53982","0.15496844448584754","0.00011828690061302057"
"13_frenchhorn",".opus","750.90234375","22.7763671875","16","32.968486043819404","4.77422","4.63905","0.15961139344307385","0.00012345603703690502"
"13_frenchhorn",".m4a","750.90234375","173.3515625","160","4.331673351660733","4.99967","4.73201","0.16455845316803822","0.00011938722855433593"
"13_frenchhorn",".mp3","750.90234375","171.4716796875","160","4.379162466469613","4.99985","4.73189","0.16461215484661015","0.00011945237139515016"
"13_frenchhorn",".opus","750.90234375","186.095703125","160","4.0350332175355","4.9932","4.72983","0.1647325155815698","0.00011960421245055567"
"13_frenchhorn",".m4a","750.90234375","208.828125","192","3.5957912457912458","4.99984","4.73206","0.16461463615231772","0.00011944025693102968"
"13_frenchhorn",".mp3","750.90234375","205.7568359375","192","3.6494648662758964","4.99993","4.73193","0.16457814386124983","0.00011943635412367008"
"13_frenchhorn",".opus","750.90234375","218.923828125","192","3.4299708267537405","4.99398","4.72967","0.16489367871514865","0.00011967016392210069"
"13_frenchhorn",".m4a","750.90234375","244.9267578125","224","3.0658240465700444","4.99988","4.73208","0.16458463397536","0.00011942597528984624"
"13_frenchhorn",".mp3","750.90234375","240.0439453125","224","3.1281869774821507","4.99995","4.73195","0.16456879860722642","0.00011943759457125927"
"13_frenchhorn",".opus","750.90234375","251.58203125","224","2.984721683099138","4.99403","4.73011","0.16499305265827974","0.00011971825546343209"
"13_frenchhorn",".m4a","750.90234375","28.2607421875","24","26.570510383910985","4.80424","4.69","0.1632359833414062","0.00012006221427975249"
"13_frenchhorn",".opus","750.90234375","37.07421875","24","20.25403013381098","4.89686","4.69476","0.16209449643359541","0.00012119012952909918"
"13_frenchhorn",".m4a","750.90234375","250.5693359375","256","2.996784666170401","4.99988","4.73208","0.16458485384671745","0.00011942698086799497"
"13_frenchhorn",".mp3","750.90234375","274.328125","256","2.7372415560745003","4.99996","4.73195","0.1645875331013356","0.0001194463350817424"
"13_frenchhorn",".opus","750.90234375","283.9765625","256","2.644240556824122","4.99406","4.73015","0.16497174880064475","0.00011969862701911745"
"13_frenchhorn",".m4a","750.90234375","36.859375","32","20.372085629504028","4.90562","4.71564","0.16363882807316182","0.00011959870710515143"
"13_frenchhorn",".mp3","750.90234375","34.4052734375","32","21.825210751894637","4.75211","4.6699","0.16101393238187037","0.00012490019847232798"
"13_frenchhorn",".opus","750.90234375","48.0390625","32","15.63107822410148","4.9344","4.71206","0.16401152035394348","0.0001215641709501809"
"13_frenchhorn",".m4a","750.90234375","250.5595703125","320","2.996901466639124","4.99988","4.73208","0.16458485445561027","0.00011942696608625703"
"13_frenchhorn",".mp3","750.90234375","342.8994140625","320","2.189861845646472","4.99996","4.73195","0.1645694396759503","0.00011943423779923753"
"13_frenchhorn",".m4a","750.90234375","45.4150390625","40","16.53422212665305","4.93825","4.71869","0.16464328677872025","0.00011986803579065025"
"13_frenchhorn",".mp3","750.90234375","42.951171875","40","17.482697467145652","4.85831","4.68163","0.16206107865225686","0.00012294221862846146"
"13_frenchhorn",".opus","750.90234375","57.5791015625","40","13.041230643985006","4.959","4.71706","0.1626096698459636","0.00011988822072360782"
"13_frenchhorn",".m4a","750.90234375","53.955078125","48","13.917176470588235","4.985","4.72758","0.16435497419697512","0.00011932856502560312"
"13_frenchhorn",".mp3","750.90234375","51.4970703125","48","14.581457531337113","4.90354","4.70173","0.16204308774080506","0.00012169207653145783"
"13_frenchhorn",".opus","750.90234375","65.6611328125","48","11.436024807769531","4.96786","4.715","0.16458392273941957","0.00012074825880611661"
"13_frenchhorn",".m4a","750.90234375","71.0439453125","64","10.569547347729866","4.99504","4.72939","0.16466987556799634","0.00011948059770303793"
"13_frenchhorn",".mp3","750.90234375","68.6142578125","64","10.943823742901467","4.9557","4.72237","0.16347676882808734","0.00012087436505598245"
"13_frenchhorn",".opus","750.90234375","87.3818359375","64","8.593345924742119","4.98049","4.72587","0.1639308433557207","0.00011971409641656661"
"13_frenchhorn",".m4a","750.90234375","11.15625","8","67.3077731092437","2.75611","4.20729","0.1546898693934828","0.00012123890157273069"
"13_frenchhorn",".opus","750.90234375","8.7802734375","8","85.52152152152152","2.96071","3.48428","0.14107566280933914","0.0001392173674765677"
"13_frenchhorn",".m4a","750.90234375","88.0888671875","80","8.524372803565292","4.99772","4.7302","0.16456960282015642","0.00011938525312905966"
"13_frenchhorn",".mp3","750.90234375","85.7578125","80","8.756080896419787","4.99098","4.72934","0.16447182037827332","0.00011984353229468458"
"13_frenchhorn",".opus","750.90234375","104","80","7.22021484375","4.98494","4.72806","0.16431366209625403","0.00011969808352961651"
"13_frenchhorn",".m4a","750.90234375","105.1171875","96","7.143478260869565","4.99866","4.73139","0.1646477076585373","0.00011942187857949447"
"13_frenchhorn",".mp3","750.90234375","102.900390625","96","7.2973711682642115","4.99769","4.73082","0.1643177795417746","0.00011932856290831723"
"13_frenchhorn",".opus","750.90234375","120.755859375","96","6.218351205783881","4.98578","4.72867","0.16410766292530457","0.0001194218611647045"
"14_piano",".m4a","407.759765625","67.6875","112","6.024151662049862","4.99455","4.39159","0.015999290664876202","4.167866947189861E-05"
"14_piano",".mp3","407.759765625","65.7568359375","112","6.201024727110715","4.99895","4.40812","0.016006697747221337","4.175300034626956E-05"
"14_piano",".opus","407.759765625","79.5810546875","112","5.123829625357401","4.99835","4.41171","0.015969810937062647","4.164644990740316E-05"
"14_piano",".m4a","407.759765625","76.6328125","128","5.320955245182995","4.99874","4.41489","0.015999078210411157","4.168078954844536E-05"
"14_piano",".mp3","407.759765625","75.14453125","128","5.426339865883453","4.99936","4.41396","0.0160017968839023","4.174425214419665E-05"
"14_piano",".opus","407.759765625","88.4970703125","128","4.607607508193465","4.99868","4.41425","0.015975076888205663","4.164786807616687E-05"
"14_piano",".m4a","407.759765625","11.177734375","16","36.47964354359602","4.0779","3.87948","0.01569103405428741","4.313893367640771E-05"
"14_piano",".opus","407.759765625","10.462890625","16","38.97199925331342","4.68782","3.58854","0.015971720403308052","4.250413559524098E-05"
"14_piano",".m4a","407.759765625","94.443359375","160","4.317505945610589","4.99933","4.72473","0.016002471932674435","4.17176129671061E-05"
"14_piano",".mp3","407.759765625","93.9208984375","160","4.341523264881726","4.99973","4.41571","0.016005911127028358","4.174772443815632E-05"
"14_piano",".opus","407.759765625","106.3173828125","160","3.8353066529498756","4.9989","4.41549","0.01598246391577319","4.165921103418218E-05"
"14_piano",".m4a","407.759765625","97.8701171875","192","4.16633572476277","4.99979","4.72561","0.01600641734711667","4.173936059028945E-05"
"14_piano",".mp3","407.759765625","112.6953125","192","3.6182495667244368","4.99982","4.41866","0.01600090507227251","4.173260959987852E-05"
"14_piano",".opus","407.759765625","124.267578125","192","3.2813045186640473","4.99913","4.41655","0.015986770581869474","4.16694161464907E-05"
"14_piano",".m4a","407.759765625","96.1103515625","224","4.242620685450684","4.99615","4.51679","0.015481711687620983","4.204825536894044E-05"
"14_piano",".mp3","407.759765625","131.4716796875","224","3.1015026703410165","4.99992","4.41907","0.016004264246274123","4.173897812222672E-05"
"14_piano",".opus","407.759765625","141.98046875","224","2.871942663768674","4.99935","4.41813","0.015995388671016353","4.169582363146925E-05"
"14_piano",".m4a","407.759765625","15.759765625","24","25.873466352707894","4.87362","3.9368","0.015990593563344212","4.362890249059283E-05"
"14_piano",".opus","407.759765625","19.3037109375","24","21.123387463955076","4.90412","3.94287","0.01589657547905727","4.195897468392464E-05"
"14_piano",".m4a","407.759765625","95.400390625","256","4.2741938785955575","4.99613","4.51913","0.015481924000867443","4.20491513639365E-05"
"14_piano",".mp3","407.759765625","150.2470703125","256","2.713928230193756","4.99993","4.41931","0.01600343558183008","4.173689700904212E-05"
"14_piano",".opus","407.759765625","156.7080078125","256","2.602035284073559","4.99935","4.41594","0.0160109302681572","4.175046170777479E-05"
"14_piano",".m4a","407.759765625","20.427734375","32","19.96108614590305","4.88267","3.93886","0.01600907117443907","4.23017826664839E-05"
"14_piano",".mp3","407.759765625","18.8955078125","32","21.579719882164454","4.7288","3.85174","0.015816453733716603","4.180262187727213E-05"
"14_piano",".opus","407.759765625","23.7919921875","32","17.13852973771703","4.95506","3.94761","0.016019497789072835","4.195935871081411E-05"
"14_piano",".m4a","407.759765625","95.5732421875","320","4.266463670082867","4.99613","4.51937","0.015481929687969973","4.204911346608664E-05"
"14_piano",".mp3","407.759765625","187.7978515625","320","2.171269597774369","4.99994","4.41815","0.01600240030253674","4.173499014674463E-05"
"14_piano",".m4a","407.759765625","25.12890625","40","16.22672159179232","4.96204","3.94937","0.015909551703041168","4.205367485701342E-05"
"14_piano",".mp3","407.759765625","23.5634765625","40","17.3047370384185","4.90776","3.90078","0.01592106412182622","4.194561857481673E-05"
"14_piano",".opus","407.759765625","27.8154296875","40","14.659481093985887","4.9576","3.95068","0.01606006692025208","4.19470893807123E-05"
"14_piano",".m4a","407.759765625","29.7626953125","48","13.700364209075696","4.97586","3.95921","0.016007893746817294","4.21683540103713E-05"
"14_piano",".mp3","407.759765625","28.2314453125","48","14.443460514026773","4.87921","3.94446","0.01588562314838723","4.174597759874879E-05"
"14_piano",".opus","407.759765625","37.1796875","48","10.96727253624711","4.97283","4.36741","0.016088631731744386","4.198342176942819E-05"
"14_piano",".m4a","407.759765625","39.123046875","64","10.422495132544556","4.98546","4.02712","0.015987347305887134","4.171513343581851E-05"
"14_piano",".mp3","407.759765625","37.59375","64","10.846477556109726","4.99421","4.01722","0.016062867919816575","4.193326426575357E-05"
"14_piano",".opus","407.759765625","47.2607421875","64","8.627874780452526","4.99562","4.37797","0.015948956701991483","4.168984577796057E-05"
"14_piano",".m4a","407.759765625","6.4072265625","8","63.64060356652949","2.75136","3.41445","0.015327623557308778","5.520368311939264E-05"
"14_piano",".opus","407.759765625","4.9501953125","8","82.37246005129217","3.84739","3.24958","0.015414882674891807","4.150087749562378E-05"
"14_piano",".m4a","407.759765625","48.28125","80","8.445509708737864","4.99122","4.05093","0.015983179130676803","4.176203691560962E-05"
"14_piano",".mp3","407.759765625","46.982421875","80","8.678985657867388","4.99782","4.34768","0.01600160101009749","4.177022367316297E-05"
"14_piano",".opus","407.759765625","58.486328125","80","6.971881783269327","4.99652","4.40671","0.01602328190291581","4.179529048952449E-05"
"14_piano",".m4a","407.759765625","57.9365234375","96","7.038043386653632","4.99257","4.3182","0.01599334947635106","4.167428779775381E-05"
"14_piano",".mp3","407.759765625","56.3701171875","96","7.233615716438854","4.99891","4.38671","0.01600746519660041","4.175449578473702E-05"
"14_piano",".opus","407.759765625","70.650390625","96","5.771514665634589","4.99759","4.40955","0.015948171667472758","4.162740981480349E-05"
"15_trumpet",".m4a","6081.974609375","981.7294921875","112","6.19516339050086","4.99943","4.73168","0.1290011824544686","2.489026628744657E-05"
"15_trumpet",".mp3","6081.974609375","966.1142578125","112","6.295295365111326","4.9993","4.73144","0.12893900508021966","2.49063876489989E-05"
"15_trumpet",".opus","6081.974609375","1037.765625","112","5.860643735790536","4.98597","4.72532","0.12835209587371205","2.488273222838168E-05"
"15_trumpet",".m4a","6081.974609375","1119.7568359375","128","5.431513712781182","4.99964","4.73182","0.1289045551818828","2.487647715812408E-05"
"15_trumpet",".mp3","6081.974609375","1104.1240234375","128","5.508416156402267","4.99951","4.73175","0.12893664023453572","2.490376225352588E-05"
"15_trumpet",".opus","6081.974609375","1169.65234375","128","5.199813980516379","4.98777","4.72642","0.1284110012261164","2.487273277013855E-05"
"15_trumpet",".m4a","6081.974609375","153.4111328125","16","39.64493643892472","4.57198","4.60314","0.12271075312558347","2.513448361601114E-05"
"15_trumpet",".opus","6081.974609375","160.009765625","16","38.010021361000916","4.71542","4.57394","0.13120423966066116","2.869638276185486E-05"
"15_trumpet",".m4a","6081.974609375","1395.7373046875","160","4.357535324841611","4.99972","4.73191","0.12895132277013346","2.488684568984847E-05"
"15_trumpet",".mp3","6081.974609375","1380.1455078125","160","4.4067633267269","4.99983","4.73198","0.12892318873843958","2.489871721240759E-05"
"15_trumpet",".opus","6081.974609375","1433.50390625","160","4.242733195813361","4.98972","4.72736","0.12880958483354546","2.491967167315394E-05"
"15_trumpet",".m4a","6081.974609375","1671.4794921875","192","3.6386773740283185","4.99985","4.73201","0.12894576971234037","2.489082895630849E-05"
"15_trumpet",".mp3","6081.974609375","1656.1650390625","192","3.67232399303502","4.99991","4.73204","0.1289631098811639","2.490490254693046E-05"
"15_trumpet",".opus","6081.974609375","1697.3330078125","192","3.583253599252964","4.99142","4.72808","0.12864820926229764","2.486454633662999E-05"
"15_trumpet",".m4a","6081.974609375","1886.826171875","224","3.2233889374828557","4.9999","4.73205","0.1289329038582099","2.489132050359416E-05"
"15_trumpet",".mp3","6081.974609375","1932.1865234375","224","3.1477160903465604","4.99994","4.73207","0.12893013549746463","2.489868576941162E-05"
"15_trumpet",".opus","6081.974609375","1964.59375","224","3.095792506402405","4.99263","4.72849","0.1287671641978024","2.486899571152083E-05"
"15_trumpet",".m4a","6081.974609375","222.3740234375","24","27.350202669172766","4.86364","4.67854","0.12872649635758793","2.503200179324831E-05"
"15_trumpet",".opus","6081.974609375","248.7607421875","24","24.449093357306335","4.87322","4.64799","0.1300379961342005","2.667044791970262E-05"
"15_trumpet",".m4a","6081.974609375","1887.0439453125","256","3.2230169437669387","4.9999","4.73205","0.1289329022463929","2.489131981501936E-05"
"15_trumpet",".mp3","6081.974609375","2208.2060546875","256","2.7542604533958253","4.99995","4.73208","0.12892790788612937","2.489824326818139E-05"
"15_trumpet",".opus","6081.974609375","2228.255859375","256","2.7294776691761617","4.99308","4.72856","0.1287202904542197","2.485728257280675E-05"
"15_trumpet",".m4a","6081.974609375","291.79296875","32","20.8434584130979","4.85923","4.6719","0.1293637228078168","2.520038711765256E-05"
"15_trumpet",".mp3","6081.974609375","276.1396484375","32","22.024995844635335","4.96219","4.68632","0.12913165317897757","2.523503126105668E-05"
"15_trumpet",".opus","6081.974609375","327.3203125","32","18.58110962598754","4.919","4.68283","0.13132349033210972","2.640305923734153E-05"
"15_trumpet",".m4a","6081.974609375","1887.0439453125","320","3.2230169437669387","4.9999","4.73205","0.1289329022463929","2.489131981501936E-05"
"15_trumpet",".mp3","6081.974609375","2760.2470703125","320","2.203416742939041","4.99996","4.73208","0.12892794566608046","2.489819439253765E-05"
"15_trumpet",".m4a","6081.974609375","360.75390625","40","16.85906792416056","4.85956","4.71379","0.12960420342727888","2.522764775294356E-05"
"15_trumpet",".mp3","6081.974609375","345.119140625","40","17.622826130016243","4.96616","4.6841","0.1305216116214772","2.562987957390635E-05"
"15_trumpet",".opus","6081.974609375","402.2822265625","40","15.118675914035398","4.94604","4.69766","0.13020809927816568","2.588092576764863E-05"
"15_trumpet",".m4a","6081.974609375","429.732421875","48","14.152934011444257","4.99362","4.72725","0.12906033873953532","2.487760881407742E-05"
"15_trumpet",".mp3","6081.974609375","414.0986328125","48","14.687260781488408","4.96978","4.68403","0.12854112060858094","2.527710980807275E-05"
"15_trumpet",".opus","6081.974609375","484.4951171875","48","12.553221680913806","4.95153","4.70914","0.12959548486632322","2.561310374838211E-05"
"15_trumpet",".m4a","6081.974609375","567.955078125","64","10.708548692712686","4.99594","4.72789","0.128912961927853","2.487804016670472E-05"
"15_trumpet",".mp3","6081.974609375","552.0830078125","64","11.016413335149371","4.98344","4.72326","0.1293449684548608","2.521172193830014E-05"
"15_trumpet",".opus","6081.974609375","616.62890625","64","9.863265487118088","4.97125","4.71881","0.12830480367983668","2.510254501313982E-05"
"15_trumpet",".m4a","6081.974609375","86.46484375","8","70.34043370228146","3.52875","4.29337","0.12102326440131358","2.764942458768792E-05"
"15_trumpet",".opus","6081.974609375","69.6259765625","8","87.35209055079456","3.54483","4.0198","0.11716162147180786","2.845493917391819E-05"
"15_trumpet",".m4a","6081.974609375","705.8447265625","80","8.616589995641858","4.99727","4.72991","0.12907036898822452","2.491032938462844E-05"
"15_trumpet",".mp3","6081.974609375","690.0947265625","80","8.813246030252301","4.99808","4.72988","0.1289664537915865","2.492578911542319E-05"
"15_trumpet",".opus","6081.974609375","770.44140625","80","7.894142967961751","4.98086","4.72259","0.12915839599382245","2.510663785977095E-05"
"15_trumpet",".m4a","6081.974609375","843.7275390625","96","7.208458095528006","4.99885","4.73131","0.1289339089893502","2.487749862872281E-05"
"15_trumpet",".mp3","6081.974609375","828.1044921875","96","7.344453105560397","4.9989","4.73104","0.12894365942541475","2.490934600712866E-05"
"15_trumpet",".opus","6081.974609375","905.220703125","96","6.7187754194958496","4.98416","4.72519","0.1294057685574754","2.510924460061676E-05"
"16_crash",".m4a","140.619140625","23.69140625","112","5.935449299258038","4.90383","4.67088","0.01764883512852284","0.0006024268342478895"
"16_crash",".mp3","140.619140625","23.2568359375","112","6.046357337812303","4.96146","4.60729","0.01791824513872203","0.0006069856385111663"
"16_crash",".opus","140.619140625","22.4560546875","112","6.261969993476843","4.90588","4.67573","0.0180172390945359","0.0006103782804148686"
"16_crash",".m4a","140.619140625","26.86328125","128","5.23462265522757","4.91135","4.69203","0.018566807797986994","0.0006226796773271472"
"16_crash",".mp3","140.619140625","26.5732421875","128","5.291757010032708","4.97767","4.64973","0.017867374964372903","0.0006054741208384115"
"16_crash",".opus","140.619140625","25.57421875","128","5.498472582862379","4.93093","4.66733","0.017768504730589562","0.0006035803296072954"
"16_crash",".m4a","140.619140625","4.41796875","16","31.8289124668435","2.2618","1.91971","0.020149049108451753","0.0005621706098033625"
"16_crash",".opus","140.619140625","3.1103515625","16","45.21004709576138","3.21712","4.03427","0.018585219337182494","0.0006814527106953758"
"16_crash",".m4a","140.619140625","33.23828125","160","4.23063814784346","4.94543","4.7282","0.017904471454090673","0.0006054896116905063"
"16_crash",".mp3","140.619140625","33.20703125","160","4.234619456534525","4.98788","4.67553","0.01787254317828023","0.0006050390727079661"
"16_crash",".opus","140.619140625","31.8115234375","160","4.420383729854183","4.94673","4.68116","0.0179520012517849","0.0006073413548612412"
"16_crash",".m4a","140.619140625","39.515625","192","3.558570581257414","4.97928","4.73012","0.018008484583502713","0.0006083145855577148"
"16_crash",".mp3","140.619140625","39.8388671875","192","3.5296972668219144","4.98923","4.68833","0.017909990527270003","0.0006059345319561063"
"16_crash",".opus","140.619140625","38.02734375","192","3.6978428351309707","4.95516","4.68257","0.018009216799783664","0.0006088525554608779"
"16_crash",".m4a","140.619140625","45.9013671875","224","3.063506584686084","4.98855","4.73118","0.017884043587876906","0.000605043377663131"
"16_crash",".mp3","140.619140625","46.4716796875","224","3.0259104377245887","4.99743","4.69166","0.01800633285748948","0.0006085407093531596"
"16_crash",".opus","140.619140625","44.2099609375","224","3.180711713900731","4.95439","4.68643","0.017984163264636612","0.0006080383335251525"
"16_crash",".m4a","140.619140625","6.05078125","24","23.23983214977405","3.81336","2.45278","0.017945505485804036","0.000588014598561498"
"16_crash",".opus","140.619140625","4.671875","24","30.099080267558527","3.32296","4.12253","0.0176282423856862","0.0006336319998881617"
"16_crash",".m4a","140.619140625","46.2685546875","256","3.0391945798771607","4.99494","4.73115","0.017913163392351935","0.0006058193644601133"
"16_crash",".mp3","140.619140625","53.103515625","256","2.648019419618228","4.99904","4.69322","0.017921521582831897","0.0006063404651880563"
"16_crash",".opus","140.619140625","50.2548828125","256","2.7981189638755564","4.95558","4.6866","0.017972850847728202","0.0006077178348564917"
"16_crash",".m4a","140.619140625","7.6796875","32","18.310528992878943","4.29011","3.56345","0.019201734887111646","0.0006487153610381945"
"16_crash",".mp3","140.619140625","6.751953125","32","20.826439109054093","4.41995","3.03533","0.018165147226640713","0.0006161093970773886"
"16_crash",".opus","140.619140625","6.2333984375","32","22.55898480338399","3.59904","4.1082","0.01735956080195115","0.0006182699717950142"
"16_crash",".m4a","140.619140625","46.6298828125","320","3.015644306687051","4.99494","4.73138","0.01791338148052184","0.0006058372459991736"
"16_crash",".mp3","140.619140625","66.369140625","320","2.118742826873841","4.99939","4.69427","0.017938364069837166","0.0006067254628563226"
"16_crash",".m4a","140.619140625","9.2802734375","40","15.152478164790066","4.22588","4.23746","0.018453660972197406","0.0006279000663103363"
"16_crash",".mp3","140.619140625","8.384765625","40","16.77078965758211","4.56797","3.56972","0.01692028996662464","0.0005856492594146913"
"16_crash",".opus","140.619140625","7.8779296875","40","17.849758274451467","4.02117","4.25249","0.01663113097817601","0.0005865825856197968"
"16_crash",".m4a","140.619140625","10.8701171875","48","12.936304015811697","4.39171","4.37314","0.01822512083259724","0.000619218124777387"
"16_crash",".mp3","140.619140625","10.017578125","48","14.037239227919672","4.53255","3.83517","0.018325263003922697","0.0006257211905412656"
"16_crash",".opus","140.619140625","9.7041015625","48","14.490691355539902","4.13047","4.28056","0.016802812824925822","0.0005868546881752425"
"16_crash",".m4a","140.619140625","14.0537109375","64","10.005836981446738","4.64888","4.53244","0.01786321976572624","0.0006076884204372468"
"16_crash",".mp3","140.619140625","13.3076171875","64","10.566815880237764","4.81507","4.37968","0.01833554755725481","0.0006282448192447926"
"16_crash",".opus","140.619140625","13.6337890625","64","10.31401762051429","4.82498","4.59131","0.01776239298894384","0.0006074594355495148"
"16_crash",".m4a","140.619140625","2.703125","8","52.020953757225435","1.63476","1.75251","0.017892212011619456","0.0005162807887711085"
"16_crash",".opus","140.619140625","1.443359375","8","97.42489851150204","1.82052","1.70069","0.017760983715978593","0.0005668030202373515"
"16_crash",".m4a","140.619140625","17.33984375","80","8.109596756026132","4.83742","4.6205","0.017815231535913793","0.0006129515012077183"
"16_crash",".mp3","140.619140625","16.6259765625","80","8.457797356828193","4.90558","4.49165","0.01808895218791679","0.000616382629757418"
"16_crash",".opus","140.619140625","16.5400390625","80","8.501741748833913","4.87997","4.63048","0.017678926025079308","0.0006037808012665349"
"16_crash",".m4a","140.619140625","20.537109375","96","6.847075606276747","4.83958","4.66158","0.018133137539188837","0.000617712365129437"
"16_crash",".mp3","140.619140625","19.94140625","96","7.051616062683643","4.93327","4.542","0.017876959083098606","0.0006076122764262941"
"16_crash",".opus","140.619140625","19.2529296875","96","7.303778848592442","4.92038","4.68029","0.017838195701675115","0.000607173776956122"
